entity_id,type,channel,order_id,amount,fee,tax,tcs,tds,debit,credit,settlement_id,settlement_utr,created_at,settled_at,on_hold,dispute_id,description
st_001076,payment,myntra,ord_001025,5156.00,1402.43,252.44,51.56,5.16,0.00,3444.41,MYN-PO-20250811-0030,ICICN25081100030,2025-07-31,2025-08-11,false,,PPMP SALE ord_001025
st_001082,payment,myntra,ord_001031,2588.00,703.94,126.71,25.88,2.59,0.00,1728.88,MYN-PO-20250811-0030,ICICN25081100030,2025-07-25,2025-08-11,false,,PPMP SALE ord_001031
st_001083,payment,myntra,ord_001032,4697.00,1277.58,229.96,46.97,4.70,0.00,3137.79,MYN-PO-20250811-0030,ICICN25081100030,2025-07-24,2025-08-11,false,,PPMP SALE ord_001032
st_001087,payment,myntra,ord_001036,1624.00,441.73,79.51,16.24,1.62,0.00,1084.90,MYN-PO-20250811-0030,ICICN25081100030,2025-07-23,2025-08-11,false,,SJIT SALE ord_001036
st_001088,payment,myntra,ord_001037,5133.00,1396.18,251.31,51.33,5.13,0.00,3429.05,MYN-PO-20250811-0030,ICICN25081100030,2025-07-25,2025-08-11,false,,PPMP SALE ord_001037
st_001090,payment,myntra,ord_001039,2054.00,451.88,81.34,20.54,2.05,0.00,1498.19,MYN-PO-20250811-0030,ICICN25081100030,2025-07-26,2025-08-11,false,,SJIT SALE ord_001039
st_000562,payment,amazon,ord_000537,3069.00,613.80,110.48,30.69,3.07,0.00,2310.96,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-11,2025-08-12,false,,Order Payment ord_000537 EASYSHIP
st_000619,payment,amazon,ord_000590,2342.00,421.56,75.88,23.42,2.34,0.00,1818.80,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-12,2025-08-12,false,,Order Payment ord_000590 FBA
st_000630,payment,amazon,ord_000600,2531.00,455.58,82.00,25.31,2.53,0.00,1965.58,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-11,2025-08-12,false,,Order Payment ord_000600 FBA
st_000641,payment,amazon,ord_000610,1019.00,244.56,44.02,10.19,1.02,0.00,719.21,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-12,2025-08-12,false,,Order Payment ord_000610 EASYSHIP
st_000643,payment,amazon,ord_000612,1939.00,426.58,76.78,19.39,1.94,0.00,1414.31,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-09,2025-08-12,false,,Order Payment ord_000612 EASYSHIP
st_000662,payment,amazon,ord_000630,2663.00,479.34,86.28,26.63,2.66,0.00,2068.09,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-13,2025-08-12,false,,Principal ord_000630
st_000673,payment,amazon,ord_000641,811.00,194.64,35.04,8.11,0.81,0.00,572.40,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-13,2025-08-12,false,,Order Payment ord_000641 FBA
st_000684,payment,amazon,ord_000651,2884.00,576.80,103.82,28.84,2.88,0.00,2171.66,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-18,2025-08-12,false,,Order Payment ord_000651 FBA
st_000711,payment,amazon,ord_000677,3681.00,809.82,145.77,36.81,3.68,0.00,2684.92,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-20,2025-08-12,false,,Order Payment ord_000677 FBA
st_000718,payment,amazon,ord_000683,2497.00,599.28,107.87,24.97,2.50,0.00,1762.38,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-18,2025-08-12,false,,Order Payment ord_000683 FBA
st_000725,payment,amazon,ord_000689,2385.50,524.81,94.47,23.86,2.39,0.00,1739.97,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-17,2025-08-12,false,,Principal ord_000689
st_000726,payment,amazon,ord_000690,4578.00,824.04,148.33,45.78,4.58,0.00,3555.27,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-16,2025-08-12,false,,Order Payment ord_000690 FBA
st_000748,payment,amazon,ord_000710,1882.00,376.40,67.75,18.82,1.88,0.00,1417.15,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-18,2025-08-12,false,,Principal ord_000710
st_000804,payment,amazon,ord_000760,2529.99,607.20,109.30,25.30,2.53,0.00,1785.66,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-17,2025-08-12,false,,Principal ord_000760
st_000815,payment,amazon,ord_000771,2377.00,427.86,77.01,23.77,2.38,0.00,1845.98,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-21,2025-08-12,false,,Order Payment ord_000771 FBA
st_000843,payment,amazon,ord_000799,3221.00,773.04,139.15,32.21,3.22,0.00,2273.38,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-22,2025-08-12,false,,Principal ord_000799
st_000854,payment,amazon,ord_000810,1231.00,295.44,53.18,12.31,1.23,0.00,868.84,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-24,2025-08-12,false,,Order Payment ord_000810 EASYSHIP
st_000866,payment,amazon,ord_000822,4183.00,836.60,150.59,41.83,4.18,0.00,3149.80,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-26,2025-08-12,false,,Principal ord_000822
st_000867,payment,amazon,ord_000823,2123.00,509.52,91.71,21.23,2.12,0.00,1498.42,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-24,2025-08-12,false,,Principal ord_000823
st_000876,payment,amazon,ord_000832,2557.00,511.40,92.05,25.57,2.56,0.00,1925.42,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-22,2025-08-12,false,,Order Payment ord_000832 FBA
st_000889,payment,amazon,ord_000844,1767.25,353.45,63.62,17.67,1.77,0.00,1330.74,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-23,2025-08-12,false,,Order Payment ord_000844 FBA
st_000971,payment,amazon,ord_000920,1032.00,206.40,37.15,10.32,1.03,0.00,777.10,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-27,2025-08-12,false,,Principal ord_000920
st_000973,payment,amazon,ord_000922,4856.00,971.20,174.82,48.56,4.86,0.00,3656.56,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-25,2025-08-12,false,,Order Payment ord_000922 EASYSHIP
st_000980,payment,amazon,ord_000929,2254.00,540.96,97.37,22.54,2.25,0.00,1590.88,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-02,2025-08-12,false,,Order Payment ord_000929 FBA
st_000986,payment,amazon,ord_000935,3651.00,803.22,144.58,36.51,3.65,0.00,2663.04,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-03,2025-08-12,false,,Principal ord_000935
st_000989,payment,amazon,ord_000938,2519.99,554.40,99.79,25.20,2.52,0.00,1838.08,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Order Payment ord_000938 FBA
st_000996,payment,amazon,ord_000945,4068.00,894.96,161.09,40.68,4.07,0.00,2967.20,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-05,2025-08-12,false,,Order Payment ord_000945 FBA
st_000999,payment,amazon,ord_000948,2597.00,558.36,100.50,25.97,2.60,0.00,1909.57,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-01,2025-08-12,false,,Order Payment ord_000948 FBA
st_001000,payment,amazon,ord_000949,1909.00,381.80,68.72,19.09,1.91,0.00,1437.48,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-01,2025-08-12,false,,Principal ord_000949
st_001004,payment,amazon,ord_000953,2292.00,492.78,88.70,22.92,2.29,0.00,1685.31,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-04,2025-08-12,false,,Principal ord_000953
st_001006,payment,amazon,ord_000955,3179.00,699.38,125.89,31.79,3.18,0.00,2318.76,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Order Payment ord_000955 EASYSHIP
st_001008,payment,amazon,ord_000957,1869.00,448.56,80.74,18.69,1.87,0.00,1319.14,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-02,2025-08-12,false,,Order Payment ord_000957 FBA
st_001010,payment,amazon,ord_000959,4497.00,966.86,174.03,44.97,4.50,0.00,3306.64,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-04,2025-08-12,false,,Order Payment ord_000959 FBA
st_001012,payment,amazon,ord_000961,2066.00,444.19,79.95,20.66,2.07,0.00,1519.13,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-05,2025-08-12,false,,Order Payment ord_000961 EASYSHIP
st_001014,payment,amazon,ord_000963,4646.00,1022.12,183.98,46.46,4.65,0.00,3388.79,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-02,2025-08-12,false,,Principal ord_000963
st_001015,payment,amazon,ord_000964,994.00,219.29,39.36,9.94,0.99,0.00,724.42,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-02,2025-08-12,false,,Order Payment ord_000964 FBA
st_001016,payment,amazon,ord_000965,2493.00,548.46,98.72,24.93,2.49,0.00,1818.40,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-31,2025-08-12,false,,Order Payment ord_000965 FBA
st_001019,payment,amazon,ord_000968,676.00,145.34,26.16,6.76,0.68,0.00,497.06,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-01,2025-08-12,false,,Order Payment ord_000968 FBA
st_001020,payment,amazon,ord_000969,1545.00,309.00,55.62,15.45,1.55,0.00,1163.38,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-05,2025-08-12,false,,Order Payment ord_000969 EASYSHIP
st_001030,payment,amazon,ord_000979,1214.00,261.01,46.98,12.14,1.21,0.00,892.66,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-03,2025-08-12,false,,Order Payment ord_000979 FBA
st_001035,payment,amazon,ord_000984,1638.00,327.60,58.97,16.38,1.64,0.00,1233.41,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-31,2025-08-12,false,,Order Payment ord_000984 FBA
st_001036,payment,amazon,ord_000985,2124.00,382.32,68.82,21.24,2.12,0.00,1649.50,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Order Payment ord_000985 FBA
st_001037,payment,amazon,ord_000986,752.00,135.36,24.36,7.52,0.75,0.00,584.01,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-29,2025-08-12,false,,Order Payment ord_000986 FBA
st_001042,payment,amazon,ord_000991,3423.00,753.06,135.55,34.23,3.42,0.00,2496.74,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-02,2025-08-12,false,,Order Payment ord_000991 FBA
st_001043,payment,amazon,ord_000992,1918.00,412.37,74.23,19.18,1.92,0.00,1410.30,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Principal ord_000992
st_001047,payment,amazon,ord_000996,3766.00,903.84,162.69,37.66,3.77,0.00,2658.04,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Order Payment ord_000996 EASYSHIP
st_001049,payment,amazon,ord_000998,2744.00,548.80,98.78,27.44,2.74,0.00,2066.24,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Principal ord_000998
st_001051,payment,website,ord_001000,5013.25,100.27,18.05,0.00,0.00,0.00,4894.93,RZP-STL-20250812-0145,RATNN25081200145,2025-08-10,2025-08-12,false,,PG CAPTURE pay_001000
st_001052,payment,amazon,ord_001001,3683.00,662.94,119.33,36.83,3.68,0.00,2860.22,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-01,2025-08-12,false,,Principal ord_001001
st_001054,payment,amazon,ord_001003,2959.00,532.62,95.87,29.59,2.96,0.00,2297.96,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-29,2025-08-12,false,,Principal ord_001003
st_001057,payment,offline,ord_001006,3566.00,71.32,12.84,0.00,0.00,0.00,3481.84,POS-BATCH-20250812-0084,SBIN25081200084,2025-08-11,2025-08-12,false,,CARD SALE TID001006
st_001058,payment,amazon,ord_001007,1665.00,366.30,65.93,16.65,1.67,0.00,1214.45,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-29,2025-08-12,false,,Order Payment ord_001007 FBA
st_001062,payment,amazon,ord_001011,2390.25,669.28,94.65,23.90,2.39,0.00,1600.03,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-31,2025-08-12,false,,Order Payment ord_001011 FBA
st_001066,payment,website,ord_001015,2308.00,46.16,8.31,0.00,0.00,0.00,2253.53,RZP-STL-20250812-0145,RATNN25081200145,2025-08-10,2025-08-12,false,,rzp settlement pay_001015
st_001073,payment,offline,ord_001022,2567.00,51.34,9.24,0.00,0.00,0.00,2506.42,POS-BATCH-20250812-0084,SBIN25081200084,2025-08-11,2025-08-12,false,,CARD SALE TID001022
st_001075,payment,amazon,ord_001024,3327.00,598.86,107.79,33.27,3.33,0.00,2583.75,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-30,2025-08-12,false,,Principal ord_001024
st_001077,payment,amazon,ord_001026,2599.00,467.82,84.21,25.99,2.60,0.00,2018.38,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-03,2025-08-12,false,,Principal ord_001026
st_001091,payment,amazon,ord_001040,2955.50,709.32,127.68,29.56,2.96,0.00,2085.98,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-04,2025-08-12,false,,Order Payment ord_001040 FBA
st_001093,payment,amazon,ord_001042,993.00,198.60,35.75,9.93,0.99,0.00,747.73,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-01,2025-08-12,false,,Order Payment ord_001042 EASYSHIP
st_001095,payment,website,ord_001044,1315.00,26.30,4.73,0.00,0.00,0.00,1283.97,RZP-STL-20250812-0145,RATNN25081200145,2025-08-10,2025-08-12,false,,rzp settlement pay_001044
st_001096,payment,amazon,ord_001045,711.00,127.98,23.04,7.11,0.71,0.00,552.16,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-29,2025-08-12,false,,Principal ord_001045
st_001097,payment,amazon,ord_001046,3640.00,873.60,157.25,36.40,3.64,0.00,2569.11,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-04,2025-08-12,false,,Order Payment ord_001046 FBA
st_001098,payment,amazon,ord_001047,1659.00,298.62,53.75,16.59,1.66,0.00,1288.38,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-31,2025-08-12,false,,Order Payment ord_001047 FBA
st_001099,payment,amazon,ord_001048,1674.00,401.76,54.24,16.74,1.67,0.00,1199.59,AMZ-STL-20250812-0010,AXISN25081200010,2025-08-03,2025-08-12,false,,Order Payment ord_001048 EASYSHIP
st_001185,refund,amazon,ord_000654,-2414.31,0.00,0.00,0.00,0.00,0.00,-2414.31,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-20,2025-08-12,false,,Return-Principal ord_000654
st_001186,refund,amazon,ord_000658,-2098.35,0.00,0.00,0.00,0.00,0.00,-2098.35,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-20,2025-08-12,false,,Refund ord_000658 CUSTOMER RETURN
st_001187,refund,amazon,ord_000674,-2444.19,0.00,0.00,0.00,0.00,0.00,-2444.19,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-22,2025-08-12,false,,Refund ord_000674 CUSTOMER RETURN
st_001188,refund,amazon,ord_000701,-1781.52,0.00,0.00,0.00,0.00,0.00,-1781.52,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-15,2025-08-12,false,,Return-Principal ord_000701
st_001189,refund,amazon,ord_000705,-1281.02,0.00,0.00,0.00,0.00,0.00,-1281.02,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-20,2025-08-12,false,,Refund ord_000705 CUSTOMER RETURN
st_001190,refund,amazon,ord_000765,-1901.78,0.00,0.00,0.00,0.00,0.00,-1901.78,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-15,2025-08-12,false,,Return-Principal ord_000765
st_001198,refund,amazon,ord_000786,-636.04,0.00,0.00,0.00,0.00,0.00,-636.04,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-27,2025-08-12,false,,Return-Principal ord_000786
st_001199,refund,amazon,ord_000788,-3218.23,0.00,0.00,0.00,0.00,0.00,-3218.23,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-22,2025-08-12,false,,Refund ord_000788 CUSTOMER RETURN
st_001200,refund,amazon,ord_000807,-1413.58,0.00,0.00,0.00,0.00,0.00,-1413.58,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-24,2025-08-12,false,,Return-Principal ord_000807
st_001201,refund,amazon,ord_000826,-2073.69,0.00,0.00,0.00,0.00,0.00,-2073.69,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-25,2025-08-12,false,,Refund ord_000826 CUSTOMER RETURN
st_001202,refund,amazon,ord_000865,-2976.68,0.00,0.00,0.00,0.00,0.00,-2976.68,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-27,2025-08-12,false,,Refund ord_000865 CUSTOMER RETURN
st_001203,refund,amazon,ord_000870,-2395.29,0.00,0.00,0.00,0.00,0.00,-2395.29,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-23,2025-08-12,false,,Return-Principal ord_000870
st_001204,refund,amazon,ord_000880,-1711.89,0.00,0.00,0.00,0.00,0.00,-1711.89,AMZ-STL-20250812-0010,AXISN25081200010,2025-07-29,2025-08-12,false,,Return-Principal ord_000880
st_000995,payment,website,ord_000944,1846.00,36.92,6.65,0.00,0.00,0.00,1802.43,RZP-STL-20250813-0146,RATNN25081300146,2025-08-11,2025-08-13,false,,rzp settlement pay_000944
st_001028,payment,offline,ord_000977,3892.99,77.86,14.01,0.00,0.00,0.00,3801.12,POS-BATCH-20250813-0085,SBIN25081300085,2025-08-12,2025-08-13,false,,CARD SALE TID000977
st_001033,payment,website,ord_000982,6069.00,121.38,21.85,0.00,0.00,0.00,5925.77,RZP-STL-20250813-0146,RATNN25081300146,2025-08-11,2025-08-13,false,,PG CAPTURE pay_000982
st_001039,payment,website,ord_000988,5237.25,104.75,18.86,0.00,0.00,0.00,5113.64,RZP-STL-20250813-0146,RATNN25081300146,2025-08-11,2025-08-13,false,,PG CAPTURE pay_000988
st_001041,payment,website,ord_000990,5400.00,108.00,19.44,0.00,0.00,0.00,5272.56,RZP-STL-20250813-0146,RATNN25081300146,2025-08-11,2025-08-13,false,,PG CAPTURE pay_000990
st_001068,payment,offline,ord_001017,4463.00,89.26,16.07,0.00,0.00,0.00,4357.67,POS-BATCH-20250813-0085,SBIN25081300085,2025-08-12,2025-08-13,false,,CARD SALE TID001017
st_001089,payment,offline,ord_001038,4703.00,94.06,16.93,0.00,0.00,0.00,4592.01,POS-BATCH-20250813-0085,SBIN25081300085,2025-08-12,2025-08-13,false,,POS TID001038 SALE
st_000982,payment,flipkart,ord_000931,3021.00,513.57,92.44,30.21,3.02,0.00,2381.76,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-05,2025-08-14,false,,Sale Settlement OD000931
st_000984,payment,flipkart,ord_000933,2819.00,620.18,111.63,28.19,2.82,0.00,2056.18,FK-SETL-20250814-0020,HDFCN25081400020,2025-07-31,2025-08-14,false,,Sale Settlement OD000933
st_000987,payment,flipkart,ord_000936,963.00,211.86,38.13,9.63,0.96,0.00,702.42,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-07,2025-08-14,false,,Sale Settlement OD000936
st_000988,payment,flipkart,ord_000937,2956.00,651.27,117.06,29.56,2.96,0.00,2155.15,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-01,2025-08-14,false,,Sale Settlement OD000937
st_000990,payment,flipkart,ord_000939,1479.00,221.85,39.93,14.79,1.48,0.00,1200.95,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-06,2025-08-14,false,,Sale Settlement OD000939
st_000991,payment,flipkart,ord_000940,4272.00,811.68,146.10,42.72,4.27,0.00,3267.23,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-01,2025-08-14,false,,SETTLEMENT-OD000940-FA
st_000992,payment,flipkart,ord_000941,2229.99,379.10,68.24,22.30,2.23,0.00,1758.12,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-01,2025-08-14,false,,Sale Settlement OD000941
st_000993,payment,flipkart,ord_000942,664.00,99.60,17.93,6.64,0.66,0.00,539.17,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-03,2025-08-14,false,,SETTLEMENT-OD000942-FA
st_000998,payment,flipkart,ord_000947,2545.00,381.75,68.72,25.45,2.55,0.00,2066.53,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-06,2025-08-14,false,,Sale Settlement OD000947
st_001001,payment,flipkart,ord_000950,3107.00,466.05,83.89,31.07,3.11,0.00,2522.88,FK-SETL-20250814-0020,HDFCN25081400020,2025-07-31,2025-08-14,false,,SETTLEMENT-OD000950-FA
st_001002,payment,website,ord_000951,6676.00,133.52,24.03,0.00,0.00,0.00,6518.45,RZP-STL-20250814-0147,RATNN25081400147,2025-08-12,2025-08-14,false,,rzp settlement pay_000951
st_001003,payment,flipkart,ord_000952,2958.00,443.70,79.87,29.58,2.96,0.00,2401.89,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-06,2025-08-14,false,,Sale Settlement OD000952
st_001005,payment,flipkart,ord_000954,1684.00,370.48,66.69,16.84,1.68,0.00,1228.31,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-05,2025-08-14,false,,Sale Settlement OD000954
st_001007,payment,flipkart,ord_000956,2346.00,398.82,71.79,23.46,2.35,0.00,1849.58,FK-SETL-20250814-0020,HDFCN25081400020,2025-07-31,2025-08-14,false,,SETTLEMENT-OD000956-FA
st_001018,payment,flipkart,ord_000967,1076.00,204.44,36.80,10.76,1.08,0.00,822.92,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-07,2025-08-14,false,,Sale Settlement OD000967
st_001025,payment,website,ord_000974,2734.00,55.52,9.84,0.00,0.00,0.00,2668.64,RZP-STL-20250814-0147,RATNN25081400147,2025-08-12,2025-08-14,false,,PG CAPTURE pay_000974
st_001026,payment,flipkart,ord_000975,1335.00,200.25,36.05,13.35,1.34,0.00,1084.01,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-03,2025-08-14,false,,Sale Settlement OD000975
st_001029,payment,flipkart,ord_000978,4104.00,779.76,140.36,41.04,4.10,0.00,3138.74,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-04,2025-08-14,false,,SETTLEMENT-OD000978-FA
st_001038,payment,flipkart,ord_000987,3732.00,709.08,127.63,37.32,3.73,0.00,2854.24,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-05,2025-08-14,false,,Sale Settlement OD000987
st_001048,payment,offline,ord_000997,2909.00,58.18,10.47,0.00,0.00,0.00,2840.35,POS-BATCH-20250814-0086,SBIN25081400086,2025-08-13,2025-08-14,false,,POS TID000997 SALE
st_001055,payment,flipkart,ord_001004,1350.00,202.50,36.45,13.50,1.35,0.00,1096.20,FK-SETL-20250814-0020,HDFCN25081400020,2025-07-31,2025-08-14,false,,Sale Settlement OD001004
st_001056,payment,flipkart,ord_001005,3103.00,589.57,106.12,31.03,3.10,0.00,2373.18,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-01,2025-08-14,false,,Sale Settlement OD001005
st_001059,payment,flipkart,ord_001008,763.00,114.45,20.60,7.63,0.76,0.00,619.56,FK-SETL-20250814-0020,HDFCN25081400020,2025-07-31,2025-08-14,false,,SETTLEMENT-OD001008-FA
st_001060,payment,flipkart,ord_001009,4217.00,632.55,113.86,42.17,4.22,0.00,3424.20,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-06,2025-08-14,false,,Sale Settlement OD001009
st_001061,payment,flipkart,ord_001010,3715.00,705.85,127.05,37.15,3.72,0.00,2841.23,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-01,2025-08-14,false,,Sale Settlement OD001010
st_001064,payment,flipkart,ord_001013,3574.00,679.06,122.23,35.74,3.57,0.00,2733.40,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-07,2025-08-14,false,,Sale Settlement OD001013
st_001065,payment,flipkart,ord_001014,2972.00,505.24,90.94,29.72,2.97,0.00,2343.13,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-02,2025-08-14,false,,SETTLEMENT-OD001014-FA
st_001069,payment,flipkart,ord_001018,4458.99,668.85,120.39,44.59,4.46,0.00,3620.70,FK-SETL-20250814-0020,HDFCN25081400020,2025-08-02,2025-08-14,false,,SETTLEMENT-OD001018-FA
