entity_id,type,channel,order_id,amount,fee,tax,tcs,tds,debit,credit,settlement_id,settlement_utr,created_at,settled_at,on_hold,dispute_id,description
st_000918,payment,amazon,ord_000869,1351.00,297.22,53.50,13.51,1.35,0.00,985.42,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-19,2025-03-04,false,,Principal ord_000869
st_000919,payment,amazon,ord_000870,3181.00,636.20,114.52,31.81,3.18,0.00,2395.29,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-19,2025-03-04,false,,Order Payment ord_000870 FBA
st_000920,payment,amazon,ord_000871,1792.00,394.24,70.96,17.92,1.79,0.00,1307.09,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-22,2025-03-04,false,,Order Payment ord_000871 FBA
st_000921,payment,amazon,ord_000872,4596.00,919.20,165.46,45.96,4.60,0.00,3460.78,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-21,2025-03-04,false,,Principal ord_000872
st_000923,payment,offline,ord_000874,1036.00,20.72,3.73,0.00,0.00,0.00,1011.55,POS-BATCH-20250304-0077,SBIN25030400077,2025-03-03,2025-03-04,false,,POS TID000874 SALE
st_000924,refund,offline,ord_000874,1036.00,20.72,3.73,0.00,0.00,1011.55,0.00,POS-BATCH-20250304-0077,SBIN25030400077,2025-03-03,2025-03-04,false,,CARD REFUND TID000874
st_000930,payment,amazon,ord_000880,2346.99,516.34,92.94,23.47,2.35,0.00,1711.89,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-25,2025-03-04,false,,Order Payment ord_000880 EASYSHIP
st_000931,payment,amazon,ord_000881,2989.00,597.80,107.60,29.89,2.99,0.00,2250.72,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-22,2025-03-04,false,,Principal ord_000881
st_000942,payment,amazon,ord_000892,4776.00,1146.24,206.32,47.76,4.78,0.00,3370.90,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-19,2025-03-04,false,,Order Payment ord_000892 EASYSHIP
st_000944,payment,amazon,ord_000894,2578.00,567.16,102.09,25.78,2.58,0.00,1880.39,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-18,2025-03-04,false,,Order Payment ord_000894 EASYSHIP
st_000945,payment,amazon,ord_000895,4520.00,904.00,162.72,45.20,4.52,0.00,3403.56,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-21,2025-03-04,false,,Principal ord_000895
st_000955,payment,website,ord_000905,4709.00,94.36,16.95,0.00,0.00,0.00,4597.69,RZP-STL-20250304-0138,RATNN25030400138,2025-03-02,2025-03-04,false,,PG CAPTURE pay_000905
st_000956,payment,amazon,ord_000906,2282.00,490.63,88.31,22.82,2.28,0.00,1677.96,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-19,2025-03-04,false,,Order Payment ord_000906 FBA
st_000958,payment,amazon,ord_000908,2668.00,533.60,96.05,26.68,2.67,0.00,2009.00,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-24,2025-03-04,false,,Order Payment ord_000908 EASYSHIP
st_000959,refund,amazon,ord_000908,-2668.00,-533.60,-96.05,-26.68,-2.67,0.00,-2009.00,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-24,2025-03-04,false,,Refund ord_000908 CUSTOMER RETURN
st_000964,payment,amazon,ord_000913,2055.00,369.90,66.58,20.55,2.06,0.00,1595.91,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-19,2025-03-04,false,,Order Payment ord_000913 EASYSHIP
st_000969,payment,amazon,ord_000918,3422.00,735.73,132.43,34.22,3.42,0.00,2516.20,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-18,2025-03-04,false,,Order Payment ord_000918 FBA
st_000975,payment,amazon,ord_000924,4470.00,894.00,160.92,44.70,4.47,0.00,3365.91,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-24,2025-03-04,false,,Principal ord_000924
st_000976,payment,amazon,ord_000925,810.00,243.00,34.99,8.10,0.81,0.00,523.10,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-23,2025-03-04,false,,Principal ord_000925
st_001172,refund,amazon,ord_000539,-2590.73,0.00,0.00,0.00,0.00,0.00,-2590.73,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-04,2025-03-04,false,,Return-Principal ord_000539
st_001173,refund,amazon,ord_000545,-3606.12,0.00,0.00,0.00,0.00,0.00,-3606.12,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-04,2025-03-04,false,,Return-Principal ord_000545
st_001174,refund,amazon,ord_000592,-1567.48,0.00,0.00,0.00,0.00,0.00,-1567.48,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-10,2025-03-04,false,,Return-Principal ord_000592
st_001175,refund,amazon,ord_000611,-3137.98,0.00,0.00,0.00,0.00,0.00,-3137.98,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-10,2025-03-04,false,,Refund ord_000611 CUSTOMER RETURN
st_001176,refund,amazon,ord_000617,-3551.39,0.00,0.00,0.00,0.00,0.00,-3551.39,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-09,2025-03-04,false,,Return-Principal ord_000617
st_001177,refund,amazon,ord_000636,-721.46,0.00,0.00,0.00,0.00,0.00,-721.46,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-05,2025-03-04,false,,Refund ord_000636 CUSTOMER RETURN
st_001205,adjustment,website,ord_000824,-3435.95,0.00,0.00,0.00,0.00,0.00,-3435.95,RZP-STL-20250304-0138,RATNN25030400138,2025-03-01,2025-03-04,false,CB-09001,CHARGEBACK DEBIT ord_000824
st_001208,payment,amazon,ord_000855,4508.00,991.76,178.52,45.08,4.51,0.00,3288.13,AMZ-STL-20250304-0009,AXISN25030400009,2025-02-19,2025-03-04,false,,Principal ord_000855
st_000842,payment,offline,ord_000798,1675.00,33.50,6.03,0.00,0.00,0.00,1635.47,POS-BATCH-20250305-0078,SBIN25030500078,2025-03-04,2025-03-05,false,,CARD SALE TID000798
st_000927,payment,website,ord_000877,5460.00,109.20,19.66,0.00,0.00,0.00,5331.14,RZP-STL-20250305-0139,RATNN25030500139,2025-03-03,2025-03-05,false,,rzp settlement pay_000877
st_000940,payment,offline,ord_000890,1831.00,36.62,6.59,0.00,0.00,0.00,1787.79,POS-BATCH-20250305-0078,SBIN25030500078,2025-03-04,2025-03-05,false,,CARD SALE TID000890
st_000831,payment,flipkart,ord_000787,4334.00,650.10,117.02,43.34,4.33,0.00,3519.21,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,SETTLEMENT-OD000787-FA
st_000839,payment,flipkart,ord_000795,829.00,141.76,25.37,8.29,0.83,0.00,652.75,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,Sale Settlement OD000795
st_000841,payment,flipkart,ord_000797,898.00,134.70,24.25,8.98,0.90,0.00,729.17,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-20,2025-03-06,false,,Sale Settlement OD000797
st_000845,payment,flipkart,ord_000801,2636.00,395.40,71.17,26.36,2.64,0.00,2140.43,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,SETTLEMENT-OD000801-FA
st_000846,payment,flipkart,ord_000802,2530.00,480.70,86.53,25.30,2.53,0.00,1934.94,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,Sale Settlement OD000802
st_000848,payment,flipkart,ord_000804,1414.99,311.30,56.03,14.15,1.41,0.00,1032.10,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,SETTLEMENT-OD000804-FA
st_000849,payment,flipkart,ord_000805,1716.00,257.40,46.33,17.16,1.72,0.00,1393.39,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,Sale Settlement OD000805
st_000852,payment,flipkart,ord_000808,774.00,147.06,26.47,7.74,0.77,0.00,591.96,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,SETTLEMENT-OD000808-FA
st_000853,payment,flipkart,ord_000809,3469.00,763.18,137.37,34.69,3.47,0.00,2530.29,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,SETTLEMENT-OD000809-FA
st_000863,payment,flipkart,ord_000819,911.00,136.65,24.60,9.11,0.91,0.00,739.73,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,Sale Settlement OD000819
st_000873,payment,flipkart,ord_000829,3669.00,550.35,99.06,36.69,3.67,0.00,2979.23,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,Sale Settlement OD000829
st_000874,payment,flipkart,ord_000830,1777.00,302.09,54.38,17.77,1.78,0.00,1400.98,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,Sale Settlement OD000830
st_000875,payment,flipkart,ord_000831,3125.00,687.50,123.75,31.25,3.13,0.00,2279.37,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,Sale Settlement OD000831
st_000880,payment,flipkart,ord_000835,4080.50,693.69,124.86,40.81,4.08,0.00,3217.06,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,Sale Settlement OD000835
st_000881,payment,flipkart,ord_000836,886.00,132.90,23.92,8.86,0.89,0.00,719.43,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-20,2025-03-06,false,,Sale Settlement OD000836
st_000882,payment,flipkart,ord_000837,2666.00,399.90,71.98,26.66,2.67,0.00,2164.79,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-22,2025-03-06,false,,SETTLEMENT-OD000837-FA
st_000883,payment,flipkart,ord_000838,4447.00,667.05,120.07,44.47,4.45,0.00,3610.96,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,SETTLEMENT-OD000838-FA
st_000884,payment,website,ord_000839,4327.00,86.54,15.58,0.00,0.00,0.00,4224.88,RZP-STL-20250306-0140,RATNN25030600140,2025-03-04,2025-03-06,false,,PG CAPTURE pay_000839
st_000885,payment,flipkart,ord_000840,3800.00,570.00,102.60,38.00,3.80,0.00,3085.60,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,SETTLEMENT-OD000840-FA
st_000886,payment,flipkart,ord_000841,2029.00,344.93,62.09,20.29,2.03,0.00,1599.66,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,SETTLEMENT-OD000841-FA
st_000895,payment,flipkart,ord_000849,4065.00,772.35,139.02,40.65,4.07,0.00,3108.91,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-27,2025-03-06,false,,Sale Settlement OD000849
st_000904,payment,website,ord_000856,1384.00,27.68,4.98,0.00,0.00,0.00,1351.34,RZP-STL-20250306-0140,RATNN25030600140,2025-03-04,2025-03-06,false,,PG CAPTURE pay_000856
st_000906,payment,flipkart,ord_000858,3082.00,678.04,122.05,30.82,3.08,0.00,2248.01,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,SETTLEMENT-OD000858-FA
st_000912,payment,website,ord_000863,6843.00,136.86,24.63,0.00,0.00,0.00,6681.51,RZP-STL-20250306-0140,RATNN25030600140,2025-03-04,2025-03-06,false,,PG CAPTURE pay_000863
st_000913,payment,flipkart,ord_000864,2057.00,452.54,81.46,20.57,2.06,0.00,1500.37,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-22,2025-03-06,false,,Sale Settlement OD000864
st_000915,payment,flipkart,ord_000866,4134.99,702.95,126.53,41.35,4.13,0.00,3260.03,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-24,2025-03-06,false,,Sale Settlement OD000866
st_000916,payment,flipkart,ord_000867,930.00,176.70,31.81,9.30,0.93,0.00,711.26,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-21,2025-03-06,false,,Sale Settlement OD000867
st_000917,payment,flipkart,ord_000868,3657.00,694.83,125.07,36.57,3.66,0.00,2796.87,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-26,2025-03-06,false,,Sale Settlement OD000868
st_000925,payment,flipkart,ord_000875,1108.00,188.36,33.90,11.08,1.11,0.00,873.55,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-22,2025-03-06,false,,Sale Settlement OD000875
st_000932,payment,flipkart,ord_000882,3974.00,755.06,135.91,39.74,3.97,0.00,3039.32,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,Sale Settlement OD000882
st_000933,payment,flipkart,ord_000883,3943.00,591.45,106.46,39.43,3.94,0.00,3201.72,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-23,2025-03-06,false,,SETTLEMENT-OD000883-FA
st_000934,payment,flipkart,ord_000884,3715.00,705.85,127.05,37.15,3.72,0.00,2841.23,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,Sale Settlement OD000884
st_000935,payment,flipkart,ord_000885,1841.50,405.13,72.92,18.42,1.84,0.00,1343.19,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-22,2025-03-06,false,,Sale Settlement OD000885
st_000936,payment,flipkart,ord_000886,535.50,80.33,14.46,5.36,0.54,0.00,434.81,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-25,2025-03-06,false,,SETTLEMENT-OD000886-FA
st_000937,payment,flipkart,ord_000887,2705.99,460.02,82.80,27.06,2.71,0.00,2133.40,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,Sale Settlement OD000887
st_000938,payment,flipkart,ord_000888,4018.00,683.06,122.95,40.18,4.02,0.00,3167.79,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-24,2025-03-06,false,,Sale Settlement OD000888
st_000939,payment,flipkart,ord_000889,3328.00,565.76,101.84,33.28,3.33,0.00,2623.79,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,SETTLEMENT-OD000889-FA
st_000941,payment,flipkart,ord_000891,1424.99,213.75,38.48,14.25,1.42,0.00,1157.09,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-22,2025-03-06,false,,Sale Settlement OD000891
st_000947,payment,flipkart,ord_000897,583.00,99.11,17.84,5.83,0.58,0.00,459.64,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-24,2025-03-06,false,,Sale Settlement OD000897
st_000948,payment,flipkart,ord_000898,3673.00,550.95,99.17,36.73,3.67,0.00,2982.48,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-21,2025-03-06,false,,SETTLEMENT-OD000898-FA
st_000949,payment,flipkart,ord_000899,1914.00,325.38,58.57,19.14,1.91,0.00,1509.00,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-20,2025-03-06,false,,Sale Settlement OD000899
st_000952,payment,flipkart,ord_000902,2237.00,492.14,88.59,22.37,2.24,0.00,1631.66,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-20,2025-03-06,false,,SETTLEMENT-OD000902-FA
st_000957,payment,flipkart,ord_000907,2021.50,303.23,54.58,20.22,2.02,0.00,1641.45,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-20,2025-03-06,false,,SETTLEMENT-OD000907-FA
st_000961,payment,flipkart,ord_000910,2602.00,572.44,103.04,26.02,2.60,0.00,1897.90,FK-SETL-20250306-0019,HDFCN25030600019,2025-02-19,2025-03-06,false,,SETTLEMENT-OD000910-FA
st_000962,payment,website,ord_000911,1090.00,21.80,3.92,0.00,0.00,0.00,1064.28,RZP-STL-20250306-0140,RATNN25030600140,2025-03-04,2025-03-06,false,,rzp settlement pay_000911
