entity_id,type,channel,order_id,amount,fee,tax,tcs,tds,debit,credit,settlement_id,settlement_utr,created_at,settled_at,on_hold,dispute_id,description
st_000277,payment,website,ord_000263,1282.00,25.64,4.62,0.00,0.00,0.00,1251.74,RZP-STL-20250127-0106,RATNN25012700106,2025-01-25,2025-01-27,false,,rzp settlement pay_000263
st_000282,payment,offline,ord_000268,3347.00,66.94,12.05,0.00,0.00,0.00,3268.01,POS-BATCH-20250127-0045,SBIN25012700045,2025-01-26,2025-01-27,false,,POS TID000268 SALE
st_000283,refund,offline,ord_000268,3347.00,66.94,12.05,0.00,0.00,3268.01,0.00,POS-BATCH-20250127-0045,SBIN25012700045,2025-01-26,2025-01-27,false,,CARD REFUND TID000268
st_000286,payment,myntra,ord_000271,4175.00,1135.60,204.41,41.75,4.18,0.00,2789.06,MYN-PO-20250127-0024,ICICN25012700024,2025-01-07,2025-01-27,false,,SJIT SALE ord_000271
st_000287,payment,myntra,ord_000272,1632.00,443.90,79.90,16.32,1.63,0.00,1090.25,MYN-PO-20250127-0024,ICICN25012700024,2025-01-17,2025-01-27,false,,PPMP SALE ord_000272
st_000292,payment,myntra,ord_000277,2950.00,649.00,116.82,29.50,2.95,0.00,2151.73,MYN-PO-20250127-0024,ICICN25012700024,2025-01-13,2025-01-27,false,,SJIT SALE ord_000277
st_000295,payment,myntra,ord_000280,3848.00,1077.44,193.94,38.48,3.85,0.00,2534.29,MYN-PO-20250127-0024,ICICN25012700024,2025-01-06,2025-01-27,false,,SJIT SALE ord_000280
st_000296,payment,website,ord_000281,1087.00,21.74,3.91,0.00,0.00,0.00,1061.35,RZP-STL-20250127-0106,RATNN25012700106,2025-01-25,2025-01-27,false,,rzp settlement pay_000281
st_000299,payment,myntra,ord_000284,2512.00,628.00,113.04,25.12,2.51,0.00,1743.33,MYN-PO-20250127-0024,ICICN25012700024,2025-01-11,2025-01-27,false,,SJIT SALE ord_000284
st_000302,payment,myntra,ord_000287,5945.00,1617.04,291.07,59.45,5.95,0.00,3971.49,MYN-PO-20250127-0024,ICICN25012700024,2025-01-12,2025-01-27,false,,SJIT SALE ord_000287
st_000303,payment,myntra,ord_000288,4273.00,1068.25,192.29,42.73,4.27,0.00,2965.46,MYN-PO-20250127-0024,ICICN25012700024,2025-01-11,2025-01-27,false,,SJIT SALE ord_000288
st_000304,payment,myntra,ord_000289,2465.00,616.25,110.93,24.65,2.47,0.00,1710.70,MYN-PO-20250127-0024,ICICN25012700024,2025-01-07,2025-01-27,false,,PPMP SALE ord_000289
st_000311,payment,myntra,ord_000296,3382.00,919.90,165.58,33.82,3.38,0.00,2259.32,MYN-PO-20250127-0024,ICICN25012700024,2025-01-17,2025-01-27,false,,SJIT SALE ord_000296
st_000320,payment,website,ord_000304,1569.00,31.38,5.65,0.00,0.00,0.00,1531.97,RZP-STL-20250127-0106,RATNN25012700106,2025-01-25,2025-01-27,false,,rzp settlement pay_000304
st_001141,payment,myntra,ord_000247,5857.00,1288.54,231.94,58.57,5.86,0.00,4272.09,MYN-PO-20250127-0024,ICICN25012700024,2025-01-15,2025-01-27,false,,SJIT SALE ord_000247
st_000001,payment,amazon,ord_000001,2421.00,435.78,78.44,24.21,2.42,0.00,1880.15,AMZ-STL-20250128-0004,AXISN25012800004,2024-12-24,2025-01-28,false,,Principal ord_000001
st_000028,payment,amazon,ord_000027,2594.00,622.56,112.06,25.94,2.59,0.00,1830.85,AMZ-STL-20250128-0004,AXISN25012800004,2024-12-29,2025-01-28,false,,Principal ord_000027
st_000045,payment,amazon,ord_000043,4185.00,1004.40,180.79,41.85,4.19,0.00,2953.77,AMZ-STL-20250128-0004,AXISN25012800004,2024-12-25,2025-01-28,false,,Order Payment ord_000043 EASYSHIP
st_000059,payment,amazon,ord_000056,3063.00,735.12,132.32,30.63,3.06,0.00,2161.87,AMZ-STL-20250128-0004,AXISN25012800004,2024-12-31,2025-01-28,false,,Principal ord_000056
st_000237,payment,amazon,ord_000225,3729.00,801.74,144.31,37.29,3.73,0.00,2741.93,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-17,2025-01-28,false,,Order Payment ord_000225 FBA
st_000242,payment,amazon,ord_000230,3789.99,833.80,150.08,37.90,3.79,0.00,2764.42,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-15,2025-01-28,false,,Order Payment ord_000230 EASYSHIP
st_000243,payment,amazon,ord_000231,1803.00,387.65,69.78,18.03,1.80,0.00,1325.74,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-15,2025-01-28,false,,Order Payment ord_000231 FBA
st_000246,payment,amazon,ord_000234,4153.00,892.90,160.72,41.53,4.15,0.00,3053.70,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-15,2025-01-28,false,,Order Payment ord_000234 EASYSHIP
st_000249,payment,amazon,ord_000237,2365.00,425.70,76.63,23.65,2.37,0.00,1836.65,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-20,2025-01-28,false,,Order Payment ord_000237 FBA
st_000273,payment,amazon,ord_000260,2624.00,629.76,113.36,26.24,2.62,0.00,1852.02,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-21,2025-01-28,false,,Principal ord_000260
st_000279,payment,amazon,ord_000265,3783.00,756.60,136.19,37.83,3.78,0.00,2848.60,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-17,2025-01-28,false,,Principal ord_000265
st_000281,payment,amazon,ord_000267,1717.00,412.08,74.17,17.17,1.72,0.00,1211.86,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-17,2025-01-28,false,,Order Payment ord_000267 EASYSHIP
st_000284,payment,amazon,ord_000269,3739.00,673.02,121.14,37.39,3.74,0.00,2903.71,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-21,2025-01-28,false,,Principal ord_000269
st_000290,payment,amazon,ord_000275,2123.00,467.06,84.07,21.23,2.12,0.00,1548.52,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-21,2025-01-28,false,,Order Payment ord_000275 FBA
st_000297,payment,amazon,ord_000282,2719.00,652.56,117.46,27.19,2.72,0.00,1919.07,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-18,2025-01-28,false,,Principal ord_000282
st_000300,payment,amazon,ord_000285,3343.00,718.75,129.38,33.43,3.34,0.00,2458.10,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-19,2025-01-28,false,,Principal ord_000285
st_000313,payment,amazon,ord_000298,1554.99,342.10,61.58,15.55,1.55,0.00,1134.21,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-14,2025-01-28,false,,Principal ord_000298
st_000314,refund,amazon,ord_000298,-1554.99,-342.10,-61.58,-15.55,-1.55,0.00,-1134.21,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-14,2025-01-28,false,,Refund ord_000298 CUSTOMER RETURN
st_000315,payment,amazon,ord_000299,1421.00,313.18,56.27,14.21,1.42,0.00,1035.92,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-14,2025-01-28,false,,Order Payment ord_000299 FBA
st_000321,payment,amazon,ord_000305,2020.00,444.40,79.99,20.20,2.02,0.00,1473.39,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-17,2025-01-28,false,,Principal ord_000305
st_000322,payment,amazon,ord_000306,614.50,135.19,24.33,6.15,0.61,0.00,448.22,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-20,2025-01-28,false,,Order Payment ord_000306 EASYSHIP
st_001109,adjustment,amazon,ord_000025,775.36,0.00,0.00,0.00,0.00,0.00,775.36,AMZ-STL-20250128-0004,AXISN25012800004,2024-12-26,2025-01-28,false,,CLAIM REIMBURSEMENT ord_000025
st_001117,refund,amazon,ord_000105,-3133.23,0.00,0.00,0.00,0.00,0.00,-3133.23,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-01,2025-01-28,false,,Refund ord_000105 CUSTOMER RETURN
st_001118,refund,amazon,ord_000125,-950.71,0.00,0.00,0.00,0.00,0.00,-950.71,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-02,2025-01-28,false,,Refund ord_000125 CUSTOMER RETURN
st_001119,refund,amazon,ord_000131,-1826.77,0.00,0.00,0.00,0.00,0.00,-1826.77,AMZ-STL-20250128-0004,AXISN25012800004,2024-12-31,2025-01-28,false,,Refund ord_000131 CUSTOMER RETURN
st_001131,adjustment,amazon,ord_000174,-2.98,0.00,0.00,0.00,2.98,0.00,-2.98,AMZ-STL-20250128-0004,AXISN25012800004,2025-01-08,2025-01-28,false,,TDS RECOVERY ord_000174
st_000254,payment,website,ord_000242,5116.00,102.58,18.42,0.00,0.00,0.00,4995.00,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,rzp settlement pay_000242
st_000262,payment,website,ord_000249,2803.00,56.06,10.09,0.00,0.00,0.00,2736.85,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,rzp settlement pay_000249
st_000268,payment,website,ord_000255,4851.00,97.39,17.46,0.00,0.00,0.00,4736.15,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,rzp settlement pay_000255
st_000271,payment,website,ord_000258,5548.00,110.96,19.97,0.00,0.00,0.00,5417.07,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,PG CAPTURE pay_000258
st_000285,payment,website,ord_000270,5545.00,110.90,19.96,0.00,0.00,0.00,5414.14,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,PG CAPTURE pay_000270
st_000294,payment,website,ord_000279,1908.00,38.16,6.87,0.00,0.00,0.00,1862.97,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,PG CAPTURE pay_000279
st_000298,payment,offline,ord_000283,1852.00,37.04,6.67,0.00,0.00,0.00,1808.29,POS-BATCH-20250129-0046,SBIN25012900046,2025-01-28,2025-01-29,false,,CARD SALE TID000283
st_000309,payment,website,ord_000294,3854.00,77.08,13.87,0.00,0.00,0.00,3763.05,RZP-STL-20250129-0107,RATNN25012900107,2025-01-27,2025-01-29,false,,PG CAPTURE pay_000294
st_000230,payment,flipkart,ord_000218,3906.00,742.14,133.59,39.06,3.91,0.00,2987.30,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-19,2025-01-30,false,,Sale Settlement OD000218
st_000232,payment,flipkart,ord_000220,3142.00,596.98,107.46,31.42,3.14,0.00,2403.00,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-20,2025-01-30,false,,Sale Settlement OD000220
st_000238,payment,flipkart,ord_000226,1172.00,222.68,40.08,11.72,1.17,0.00,896.35,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-17,2025-01-30,false,,Sale Settlement OD000226
st_000241,payment,flipkart,ord_000229,1817.00,345.23,62.14,18.17,1.82,0.00,1389.64,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-21,2025-01-30,false,,Sale Settlement OD000229
st_000244,payment,flipkart,ord_000232,1202.00,264.44,47.60,12.02,1.20,0.00,876.74,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-22,2025-01-30,false,,Sale Settlement OD000232
st_000247,payment,flipkart,ord_000235,1751.00,297.67,53.58,17.51,1.75,0.00,1380.49,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-18,2025-01-30,false,,SETTLEMENT-OD000235-FA
st_000248,payment,flipkart,ord_000236,2689.00,403.35,72.60,26.89,2.69,0.00,2183.47,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-19,2025-01-30,false,,SETTLEMENT-OD000236-FA
st_000250,payment,flipkart,ord_000238,2934.00,498.78,89.78,29.34,2.93,0.00,2313.17,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-20,2025-01-30,false,,Sale Settlement OD000238
st_000251,payment,flipkart,ord_000239,3866.00,657.22,118.30,38.66,3.87,0.00,3047.95,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-21,2025-01-30,false,,SETTLEMENT-OD000239-FA
st_000252,payment,flipkart,ord_000240,736.00,161.92,29.15,7.36,0.74,0.00,536.83,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-16,2025-01-30,false,,SETTLEMENT-OD000240-FA
st_000253,payment,flipkart,ord_000241,1487.00,282.53,50.86,14.87,1.49,0.00,1137.25,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-21,2025-01-30,false,,SETTLEMENT-OD000241-FA
st_000258,payment,website,ord_000246,4475.00,89.50,16.11,0.00,0.00,0.00,4369.39,RZP-STL-20250130-0108,RATNN25013000108,2025-01-28,2025-01-30,false,,rzp settlement pay_000246
st_000259,refund,website,ord_000246,-4475.00,-89.50,-16.11,0.00,0.00,0.00,-4369.39,RZP-STL-20250130-0108,RATNN25013000108,2025-01-28,2025-01-30,false,,rfnd_000246 refund
st_000264,payment,flipkart,ord_000251,2960.00,562.40,101.23,29.60,2.96,0.00,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-23,2025-01-30,true,WD-04001,Sale Settlement OD000251 WEIGHT DISCREPANCY HOLD
st_000265,payment,flipkart,ord_000252,2010.00,341.70,61.51,20.10,2.01,0.00,1584.68,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-16,2025-01-30,false,,Sale Settlement OD000252
st_000266,payment,offline,ord_000253,2743.00,54.86,9.87,0.00,0.00,0.00,2678.27,POS-BATCH-20250130-0047,SBIN25013000047,2025-01-29,2025-01-30,false,,CARD SALE TID000253
st_000272,payment,flipkart,ord_000259,3402.50,510.38,91.87,34.03,3.40,0.00,2762.82,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-22,2025-01-30,false,,SETTLEMENT-OD000259-FA
st_000274,payment,flipkart,ord_000261,2314.00,439.66,79.14,23.14,2.31,0.00,1769.75,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-22,2025-01-30,false,,Sale Settlement OD000261
st_000275,refund,flipkart,ord_000261,2314.00,439.66,79.14,23.14,2.31,1769.75,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-22,2025-01-30,false,,CUSTOMER RETURN OD000261
st_000278,payment,flipkart,ord_000264,3770.00,829.40,149.29,37.70,3.77,0.00,2749.84,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-16,2025-01-30,false,,SETTLEMENT-OD000264-FA
st_000288,payment,flipkart,ord_000273,652.00,110.84,19.95,6.52,0.65,0.00,514.04,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-21,2025-01-30,false,,Sale Settlement OD000273
st_000291,payment,flipkart,ord_000276,1266.00,278.52,50.13,12.66,1.27,0.00,923.42,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-19,2025-01-30,false,,SETTLEMENT-OD000276-FA
st_000301,payment,flipkart,ord_000286,3955.00,672.35,121.02,39.55,3.96,0.00,3118.12,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-22,2025-01-30,false,,SETTLEMENT-OD000286-FA
st_000305,payment,flipkart,ord_000290,519.00,77.85,14.01,5.19,0.52,0.00,421.43,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-16,2025-01-30,false,,SETTLEMENT-OD000290-FA
st_000306,payment,flipkart,ord_000291,2794.00,530.86,95.55,27.94,2.79,0.00,2136.86,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-22,2025-01-30,false,,Sale Settlement OD000291
st_000307,payment,flipkart,ord_000292,2022.00,303.30,54.59,20.22,2.02,0.00,1641.87,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-15,2025-01-30,false,,Sale Settlement OD000292
st_000310,payment,flipkart,ord_000295,3473.25,764.12,137.54,34.73,3.47,0.00,2533.39,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-18,2025-01-30,false,,SETTLEMENT-OD000295-FA
st_000312,payment,flipkart,ord_000297,2297.00,390.49,70.29,22.97,2.30,0.00,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-17,2025-01-30,true,WD-04002,Sale Settlement OD000297 WEIGHT DISCREPANCY HOLD
st_000317,payment,flipkart,ord_000301,881.00,132.15,23.79,8.81,0.88,0.00,715.37,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-20,2025-01-30,false,,Sale Settlement OD000301
st_000318,payment,flipkart,ord_000302,4164.00,791.16,142.41,41.64,4.16,0.00,3184.63,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-21,2025-01-30,false,,SETTLEMENT-OD000302-FA
st_000319,payment,flipkart,ord_000303,3656.00,804.32,144.78,36.56,3.66,0.00,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-16,2025-01-30,true,WD-04003,Sale Settlement OD000303 WEIGHT DISCREPANCY HOLD
st_001101,refund,flipkart,ord_000004,562.37,0.00,0.00,0.00,0.00,562.37,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2024-12-29,2025-01-30,false,,Return Recovery OD000004 RTO
st_001102,refund,flipkart,ord_000035,923.42,0.00,0.00,0.00,0.00,923.42,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-01,2025-01-30,false,,CUSTOMER RETURN OD000035 RTO
st_001103,refund,flipkart,ord_000054,1448.58,0.00,0.00,0.00,0.00,1448.58,0.00,FK-SETL-20250130-0014,HDFCN25013000014,2024-12-27,2025-01-30,false,,CUSTOMER RETURN OD000054 RTO
st_001120,adjustment,flipkart,ord_000081,287.97,0.00,0.00,0.00,0.00,0.00,287.97,FK-SETL-20250130-0014,HDFCN25013000014,2025-01-01,2025-01-30,false,,CLAIM REIMBURSEMENT ord_000081
st_000289,payment,offline,ord_000274,3261.99,65.24,11.74,0.00,0.00,0.00,3185.01,POS-BATCH-20250131-0048,SBIN25013100048,2025-01-30,2025-01-31,false,,POS TID000274 SALE
st_000234,payment,offline,ord_000222,3638.00,72.76,13.10,0.00,0.00,0.00,3552.14,POS-BATCH-20250202-0049,SBIN25020200049,2025-02-01,2025-02-02,false,,POS TID000222 SALE
st_000270,payment,offline,ord_000257,3854.00,77.08,13.87,0.00,0.00,0.00,3763.05,POS-BATCH-20250202-0049,SBIN25020200049,2025-02-01,2025-02-02,false,,CARD SALE TID000257
st_000280,payment,website,ord_000266,3097.00,61.94,11.15,0.00,0.00,0.00,3023.91,RZP-STL-20250202-0109,RATNN25020200109,2025-01-31,2025-02-02,false,,rzp settlement pay_000266
st_bad_0401,payment,myntra,ord_000219,3960.00,990.00,178.20,39.60,3.96,0.00,2748.24,MYN-PO-20250127-0024,ICICN25012700024,2025-01-09,31/02/2025,false,,SJIT SALE ord_000219
