entity_id,type,channel,order_id,amount,fee,tax,tcs,tds,debit,credit,settlement_id,settlement_utr,created_at,settled_at,on_hold,dispute_id,description
st_000116,payment,myntra,ord_000109,3277.00,891.34,160.44,32.77,3.28,0.00,2189.17,MYN-PO-20250616-0022,ICICN25061600022,2025-06-06,2025-06-16,false,,PPMP SALE ord_000109
st_000117,payment,myntra,ord_000110,3894.25,856.74,154.21,38.94,3.89,0.00,2840.47,MYN-PO-20250616-0022,ICICN25061600022,2025-06-03,2025-06-16,false,,SJIT SALE ord_000110
st_000123,payment,myntra,ord_000116,1951.00,487.75,87.80,0.00,1.95,0.00,1373.50,MYN-PO-20250616-0022,ICICN25061600022,2025-06-05,2025-06-16,false,,SJIT SALE ord_000116
st_000124,payment,website,ord_000117,4980.00,99.60,17.93,0.00,0.00,0.00,4862.47,RZP-STL-20250616-0095,RATNN25061600095,2025-06-14,2025-06-16,false,,PG CAPTURE pay_000117
st_000130,payment,myntra,ord_000123,1445.25,393.11,70.76,14.45,1.45,0.00,965.48,MYN-PO-20250616-0022,ICICN25061600022,2025-05-27,2025-06-16,false,,PPMP SALE ord_000123
st_000135,payment,myntra,ord_000128,2878.00,575.60,103.61,28.78,2.88,0.00,2167.13,MYN-PO-20250616-0022,ICICN25061600022,2025-05-28,2025-06-16,false,,PPMP SALE ord_000128
st_000136,payment,myntra,ord_000129,3765.00,828.30,149.09,37.65,3.77,0.00,2746.19,MYN-PO-20250616-0022,ICICN25061600022,2025-06-01,2025-06-16,false,,SJIT SALE ord_000129
st_000069,payment,amazon,ord_000066,4554.00,819.72,147.55,45.54,4.55,0.00,3536.64,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-07,2025-06-17,false,,Order Payment ord_000066 FBA
st_000070,refund,amazon,ord_000066,-4554.00,-819.72,-147.55,-45.54,-4.55,0.00,-3536.64,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-07,2025-06-17,false,,Return-Principal ord_000066
st_000071,payment,amazon,ord_000067,2092.00,376.56,67.78,20.92,2.09,0.00,1624.65,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-06,2025-06-17,false,,Order Payment ord_000067 FBA
st_000077,payment,amazon,ord_000072,3666.00,879.84,158.37,36.66,3.67,0.00,2587.46,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-03,2025-06-17,false,,Principal ord_000072
st_000084,payment,amazon,ord_000079,4414.00,971.33,174.79,44.14,4.41,0.00,3219.33,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-09,2025-06-17,false,,Order Payment ord_000079 EASYSHIP
st_000091,payment,offline,ord_000085,1889.00,37.78,6.80,0.00,0.00,0.00,1844.42,POS-BATCH-20250617-0036,SBIN25061700036,2025-06-16,2025-06-17,false,,POS TID000085 SALE
st_000092,payment,amazon,ord_000086,1070.00,214.55,38.52,10.70,1.07,0.00,805.16,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-06,2025-06-17,false,,Order Payment ord_000086 FBA
st_000104,payment,amazon,ord_000097,1173.00,281.52,50.67,11.73,1.17,0.00,827.91,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-10,2025-06-17,false,,Principal ord_000097
st_000106,payment,amazon,ord_000099,4193.00,1006.32,181.14,41.93,4.19,0.00,2959.42,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-03,2025-06-17,false,,Order Payment ord_000099 FBA
st_000112,payment,amazon,ord_000105,4161.00,832.20,149.80,41.61,4.16,0.00,3133.23,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-04,2025-06-17,false,,Order Payment ord_000105 EASYSHIP
st_000129,payment,amazon,ord_000122,618.00,135.96,24.47,6.18,0.62,0.00,450.77,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-05,2025-06-17,false,,Order Payment ord_000122 EASYSHIP
st_000132,payment,amazon,ord_000125,1347.00,323.28,58.19,13.47,1.35,0.00,950.71,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-05,2025-06-17,false,,Order Payment ord_000125 EASYSHIP
st_000134,payment,amazon,ord_000127,1072.00,235.84,42.45,10.72,1.07,0.00,781.92,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-03,2025-06-17,false,,Order Payment ord_000127 FBA
st_000137,payment,amazon,ord_000130,3428.00,754.16,135.75,34.28,3.43,0.00,2500.38,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-05,2025-06-17,false,,Order Payment ord_000130 FBA
st_000138,payment,amazon,ord_000131,2426.00,485.20,87.34,24.26,2.43,0.00,1826.77,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-03,2025-06-17,false,,Order Payment ord_000131 EASYSHIP
st_000141,payment,amazon,ord_000134,2171.00,477.62,85.97,21.71,2.17,0.00,1583.53,AMZ-STL-20250617-0002,AXISN25061700002,2025-06-06,2025-06-17,false,,Order Payment ord_000134 FBA
st_000068,payment,website,ord_000065,3958.00,79.16,14.25,0.00,0.00,0.00,3864.59,RZP-STL-20250618-0096,RATNN25061800096,2025-06-16,2025-06-18,false,,rzp settlement pay_000065
st_000078,payment,offline,ord_000073,2856.00,57.12,10.28,0.00,0.00,0.00,2788.60,POS-BATCH-20250618-0037,SBIN25061800037,2025-06-17,2025-06-18,false,,CARD SALE TID000073
st_000079,payment,website,ord_000074,2403.00,48.06,8.65,0.00,0.00,0.00,2346.29,RZP-STL-20250618-0096,RATNN25061800096,2025-06-16,2025-06-18,false,,rzp settlement pay_000074
st_000081,payment,website,ord_000076,5754.00,115.08,20.71,0.00,0.00,0.00,5618.21,RZP-STL-20250618-0096,RATNN25061800096,2025-06-16,2025-06-18,false,,PG CAPTURE pay_000076
st_000096,payment,website,ord_000090,6789.00,135.78,24.44,0.00,0.00,0.00,6628.78,RZP-STL-20250618-0096,RATNN25061800096,2025-06-16,2025-06-18,false,,PG CAPTURE pay_000090
st_000118,payment,website,ord_000111,3951.00,151.02,27.18,0.00,0.00,0.00,3772.80,RZP-STL-20250618-0096,RATNN25061800096,2025-06-16,2025-06-18,false,,rzp settlement pay_000111 SHIPPING FEE ADJ
st_000066,payment,flipkart,ord_000063,2666.50,399.98,72.00,26.67,2.67,0.00,2165.18,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-07,2025-06-19,false,,Sale Settlement OD000063
st_000083,payment,flipkart,ord_000078,1712.00,325.28,58.55,17.12,1.71,0.00,1309.34,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-06,2025-06-19,false,,Sale Settlement OD000078
st_000086,payment,flipkart,ord_000081,3290.00,723.80,130.28,32.90,3.29,0.00,2111.76,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-04,2025-06-19,false,,Sale Settlement OD000081
st_000088,payment,website,ord_000083,6480.00,129.60,23.33,0.00,0.00,0.00,6327.07,RZP-STL-20250619-0097,RATNN25061900097,2025-06-17,2025-06-19,false,,PG CAPTURE pay_000083
st_000089,refund,website,ord_000083,-6480.00,-129.60,-23.33,0.00,0.00,0.00,-6327.07,RZP-STL-20250619-0097,RATNN25061900097,2025-06-17,2025-06-19,false,,rfnd_000083 refund
st_000090,payment,flipkart,ord_000084,4087.99,776.72,139.81,40.88,4.09,0.00,3126.49,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-10,2025-06-19,false,,SETTLEMENT-OD000084-FA
st_000093,payment,flipkart,ord_000087,1309.00,196.35,35.34,13.09,1.31,0.00,1062.91,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,Sale Settlement OD000087
st_000100,payment,flipkart,ord_000094,3528.00,776.16,139.71,35.28,3.53,0.00,2573.32,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,SETTLEMENT-OD000094-FA
st_000101,payment,flipkart,ord_000095,1309.00,248.71,44.77,13.09,1.31,0.00,1001.12,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,SETTLEMENT-OD000095-FA
st_000102,refund,flipkart,ord_000095,1309.00,248.71,44.77,13.09,1.31,1001.12,0.00,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,CUSTOMER RETURN OD000095
st_000105,payment,flipkart,ord_000098,657.50,98.63,17.75,6.58,0.66,0.00,533.88,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-04,2025-06-19,false,,Sale Settlement OD000098
st_000110,payment,flipkart,ord_000103,1660.00,282.20,50.80,16.60,1.66,0.00,1308.74,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-04,2025-06-19,false,,SETTLEMENT-OD000103-FA
st_000111,payment,flipkart,ord_000104,2117.00,465.74,83.83,21.17,2.12,0.00,1544.14,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-08,2025-06-19,false,,SETTLEMENT-OD000104-FA
st_000113,payment,flipkart,ord_000106,1351.00,297.22,53.50,13.51,1.35,0.00,985.42,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-06,2025-06-19,false,,SETTLEMENT-OD000106-FA
st_000121,payment,flipkart,ord_000114,4408.00,661.20,119.02,44.08,4.41,0.00,3149.78,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,SETTLEMENT-OD000114-FA
st_000125,payment,flipkart,ord_000118,3852.00,577.80,104.00,38.52,3.85,0.00,3127.83,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,SETTLEMENT-OD000118-FA
st_000126,payment,flipkart,ord_000119,1079.00,205.01,36.90,10.79,1.08,0.00,825.22,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-10,2025-06-19,false,,SETTLEMENT-OD000119-FA
st_000127,payment,website,ord_000120,2913.00,58.26,10.49,0.00,0.00,0.00,2844.25,RZP-STL-20250619-0097,RATNN25061900097,2025-06-17,2025-06-19,false,,rzp settlement pay_000120
st_000128,payment,flipkart,ord_000121,938.00,178.22,32.08,9.38,0.94,0.00,717.38,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-04,2025-06-19,false,,SETTLEMENT-OD000121-FA
st_000133,payment,flipkart,ord_000126,3729.00,708.51,127.53,37.29,3.73,0.00,2851.94,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-05,2025-06-19,false,,Sale Settlement OD000126
st_000140,payment,flipkart,ord_000133,2721.00,516.99,93.06,27.21,2.72,0.00,2081.02,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-12,2025-06-19,false,,SETTLEMENT-OD000133-FA
st_001104,refund,flipkart,ord_000038,2413.29,0.00,0.00,0.00,0.00,2413.29,0.00,FK-SETL-20250619-0012,HDFCN25061900012,2025-05-31,2025-06-19,false,,CUSTOMER RETURN OD000038 RTO
st_001105,refund,flipkart,ord_000039,2127.44,0.00,0.00,0.00,0.00,2127.44,0.00,FK-SETL-20250619-0012,HDFCN25061900012,2025-06-02,2025-06-19,false,,CUSTOMER RETURN OD000039 RTO
st_000119,payment,offline,ord_000112,1396.50,27.93,5.03,0.00,0.00,0.00,1363.54,POS-BATCH-20250620-0038,SBIN25062000038,2025-06-19,2025-06-20,false,,CARD SALE TID000112
st_000120,payment,website,ord_000113,3928.00,78.56,14.14,0.00,0.00,0.00,3835.30,RZP-STL-20250620-0098,RATNN25062000098,2025-06-18,2025-06-20,false,,PG CAPTURE pay_000113
st_000074,payment,website,ord_000070,5681.00,113.62,20.45,0.00,0.00,0.00,5546.93,RZP-STL-20250621-0099,RATNN25062100099,2025-06-19,2025-06-21,false,,rzp settlement pay_000070
st_000075,refund,website,ord_000070,-5681.00,-113.62,-20.45,0.00,0.00,0.00,-5546.93,RZP-STL-20250621-0099,RATNN25062100099,2025-06-19,2025-06-21,false,,rfnd_000070 refund
st_000087,payment,website,ord_000082,2017.99,40.36,7.26,0.00,0.00,0.00,1970.37,RZP-STL-20250621-0099,RATNN25062100099,2025-06-19,2025-06-21,false,,rzp settlement pay_000082
st_000094,payment,website,ord_000088,6534.00,130.68,23.52,0.00,0.00,0.00,6379.80,RZP-STL-20250621-0099,RATNN25062100099,2025-06-19,2025-06-21,false,,rzp settlement pay_000088
st_000095,payment,website,ord_000089,6637.00,132.74,23.89,0.00,0.00,0.00,6480.37,RZP-STL-20250621-0099,RATNN25062100099,2025-06-19,2025-06-21,false,,PG CAPTURE pay_000089
st_000109,payment,offline,ord_000102,4916.00,98.32,17.70,0.00,0.00,0.00,4799.98,POS-BATCH-20250621-0039,SBIN25062100039,2025-06-20,2025-06-21,false,,CARD SALE TID000102
st_000115,payment,offline,ord_000108,1543.00,30.86,5.55,0.00,0.00,0.00,1506.59,POS-BATCH-20250621-0039,SBIN25062100039,2025-06-20,2025-06-21,false,,POS TID000108 SALE
st_000067,payment,website,ord_000064,4012.00,140.24,25.24,0.00,0.00,0.00,3846.52,RZP-STL-20250622-0100,RATNN25062200100,2025-06-20,2025-06-22,false,,PG CAPTURE pay_000064 SHIPPING FEE ADJ
st_000082,payment,offline,ord_000077,1889.00,37.78,6.80,0.00,0.00,0.00,1844.42,POS-BATCH-20250622-0040,SBIN25062200040,2025-06-21,2025-06-22,false,,CARD SALE TID000077
st_000131,payment,offline,ord_000124,3819.00,76.38,13.75,0.00,0.00,0.00,3728.87,POS-BATCH-20250622-0040,SBIN25062200040,2025-06-21,2025-06-22,false,,CARD SALE TID000124
st_bad_0201,payment,myntra,,3913.00,978.25,176.09,39.13,3.91,0.00,2715.62,MYN-PO-20250616-0022,ICICN25061600022,2025-05-26,2025-06-16,false,,SJIT SALE ord_000062
